t, real_GRF, FOB_GRF, MOB_GRF, posRWr_ref, posRWr, posRWtheta_ref, posRWtheta, tau_bi_m, tau_bi_b, qddot_m, qddot_b
2.938500, -15.344670, -15.683889, -17.398201, 0.353600, 0.349707, 1.570796, 1.570013, 2.422105, -2.979121, -31.099560, -31.695617
2.940000, -14.466235, -16.413132, -15.699088, 0.353600, 0.349722, 1.570796, 1.569961, 2.580769, -2.585037, -23.267506, 5.501051
2.941500, -15.894832, -14.045450, -18.035097, 0.353600, 0.349761, 1.570796, 1.570014, 2.103577, -3.190623, -0.847035, -79.965717
2.943000, -15.274862, -15.232654, -10.782652, 0.353600, 0.349713, 1.570796, 1.570181, 2.351012, -3.040839, 29.376648, 58.436139
2.944500, -15.387601, -15.947615, -11.851459, 0.353600, 0.349788, 1.570796, 1.569971, 2.449921, -2.527677, 28.788135, -38.069560
2.946000, -15.301631, -15.269438, -14.207707, 0.353600, 0.349759, 1.570796, 1.570006, 2.408692, -2.874630, 6.000980, -31.686797
2.947500, -15.216490, -14.641965, -12.344873, 0.353600, 0.349749, 1.570796, 1.570258, 2.036681, -3.337621, 21.363229, 21.510304
2.949000, -15.741547, -15.102102, -14.957063, 0.353600, 0.349791, 1.570796, 1.570023, 2.213979, -2.976117, 12.968763, -60.520279
2.950500, -15.415401, -15.148783, -14.691207, 0.353600, 0.349754, 1.570796, 1.570131, 2.194753, -3.233179, -1.747684, -24.187570
2.952000, -14.627465, -13.553786, -13.588161, 0.353600, 0.349739, 1.570796, 1.570147, 2.170782, -3.222670, 7.912597, 59.347500
2.953500, -15.944434, -15.833753, -16.782100, 0.353600, 0.349778, 1.570796, 1.569892, 2.482983, -2.825877, -16.075201, -46.456183
2.955000, -15.639542, -15.265265, -22.877857, 0.353600, 0.349783, 1.570796, 1.569784, 2.366376, -2.915740, -58.399106, -85.321271
2.956500, -14.744479, -14.394695, -11.162996, 0.353600, 0.349777, 1.570796, 1.570149, 2.213914, -3.153675, 29.268323, 40.902199
2.958000, -15.176166, -15.838497, -19.773416, 0.353600, 0.349816, 1.570796, 1.569872, 2.358111, -2.675989, -36.850550, -87.978392
2.959500, -15.675188, -14.138521, -14.263345, 0.353600, 0.349775, 1.570796, 1.570115, 2.139468, -3.469659, 9.747712, -11.857387
2.961000, -15.208861, -15.369142, -16.271235, 0.353600, 0.349812, 1.570796, 1.570032, 2.200090, -2.980102, -4.269505, -40.665016
2.962500, -14.968086, -14.083592, -18.237100, 0.353600, 0.349808, 1.570796, 1.569960, 2.112939, -3.066859, -19.625180, -8.358534
2.964000, -14.988287, -15.142545, -9.889651, 0.353600, 0.349807, 1.570796, 1.570091, 2.298011, -2.927977, 41.186234, 54.171307
2.965500, -14.797426, -14.681440, -16.315703, 0.353600, 0.349807, 1.570796, 1.569920, 2.401458, -2.875337, -15.244034, -22.510700
2.967000, -16.132630, -14.584327, -8.111801, 0.353600, 0.349791, 1.570796, 1.570389, 2.023924, -3.729797, 74.929931, 41.564705
2.968500, -15.969226, -16.150970, -18.037490, 0.353600, 0.349836, 1.570796, 1.569873, 2.382164, -2.731823, -25.143953, -79.412961
2.970000, -15.023817, -15.739141, -20.357608, 0.353600, 0.349816, 1.570796, 1.569862, 2.446370, -2.876199, -62.297226, -46.382619
2.971500, -15.810478, -15.974870, -14.569112, 0.353600, 0.349808, 1.570796, 1.570016, 2.478045, -3.146128, 1.514103, -10.373513
2.973000, -14.779676, -15.235616, -16.618321, 0.353600, 0.349811, 1.570796, 1.570051, 2.276149, -3.001067, -31.204383, 31.303592
2.974500, -14.894036, -14.962176, -7.167155, 0.353600, 0.349836, 1.570796, 1.570142, 2.274997, -3.088889, 63.205930, 87.328826
2.976000, -15.183542, -15.326325, -14.948080, 0.353600, 0.349857, 1.570796, 1.569934, 2.385680, -2.924682, 0.076055, -29.105881
2.977500, -15.732256, -13.932463, -13.161379, 0.353600, 0.349837, 1.570796, 1.570149, 2.126646, -3.452727, 27.792360, 7.037722
2.979000, -15.132527, -14.650581, -15.019201, 0.353600, 0.349876, 1.570796, 1.570022, 2.325400, -2.884213, -7.272820, 2.669596
2.980500, -16.195813, -15.332684, -9.621502, 0.353600, 0.349845, 1.570796, 1.570115, 2.354733, -3.137287, 52.181558, 26.016760
2.982000, -15.013158, -15.007221, -11.685539, 0.353600, 0.349861, 1.570796, 1.570143, 2.155812, -3.047493, 25.316204, 58.458895
2.983500, -14.523273, -14.697137, -10.956378, 0.353600, 0.349816, 1.570796, 1.570212, 2.318014, -3.220186, 21.255548, 142.015069
2.985000, -15.126169, -14.557132, -17.648228, 0.353600, 0.349850, 1.570796, 1.570047, 2.330214, -3.225487, -20.460364, 23.071501
2.986500, -14.744437, -14.282274, -11.006873, 0.353600, 0.349908, 1.570796, 1.569973, 2.288772, -2.981311, 23.160876, 34.688525
2.988000, -15.362608, -14.091231, -25.792568, 0.353600, 0.349868, 1.570796, 1.570008, 2.145592, -3.545909, -92.668881, -82.597733
2.989500, -15.074754, -15.068719, -13.116863, 0.353600, 0.349881, 1.570796, 1.570055, 2.319718, -3.076749, -4.190839, 24.596158
2.991000, -15.110959, -15.267609, -14.234388, 0.353600, 0.349896, 1.570796, 1.569918, 2.445382, -2.892954, 0.897685, 16.908802
2.992500, -15.685926, -13.275422, -10.418860, 0.353600, 0.349929, 1.570796, 1.570170, 1.986458, -3.397601, 56.541144, -4.165015
2.994000, -14.439723, -13.727852, -15.867128, 0.353600, 0.349934, 1.570796, 1.570028, 2.015435, -3.026068, -6.311758, 15.564962
2.995500, -15.155618, -15.184271, -18.970713, 0.353600, 0.349927, 1.570796, 1.569875, 2.349537, -3.016638, -31.884222, -41.890825
2.997000, -15.397328, -14.532647, -11.423303, 0.353600, 0.349943, 1.570796, 1.570074, 2.212851, -3.073697, 33.138590, 5.974056
2.998500, -15.105762, -13.697994, -12.235995, 0.353600, 0.349919, 1.570796, 1.570115, 2.087698, -3.479863, 28.086007, 75.839092
3.000000, -15.042957, -15.162957, -19.106974, 0.353600, 0.349944, 1.570796, 1.570001, 2.181144, -3.097412, -28.775779, -39.470064
3.001500, -14.758670, -15.477878, -11.595636, 0.353600, 0.349954, 1.570796, 1.570013, 2.441761, -2.836036, 21.281582, 27.658452
3.003000, -14.552955, -13.059975, -7.900519, 0.353600, 0.349930, 1.570796, 1.570275, 1.933334, -3.361506, 65.892685, 144.871458
3.004500, -14.862317, -13.772550, -19.405700, 0.353600, 0.349954, 1.570796, 1.570029, 2.120445, -3.393238, -37.887827, -26.874603
3.006000, -15.277604, -15.274712, -13.889585, 0.353600, 0.349950, 1.570796, 1.570046, 2.250533, -3.243388, 1.865555, 21.689261
3.007500, -15.782189, -14.848307, -9.053383, 0.353600, 0.349958, 1.570796, 1.570248, 2.073124, -3.569716, 52.347713, 36.044005
3.009000, -15.570518, -15.058069, -16.293024, 0.353600, 0.350004, 1.570796, 1.569841, 2.369680, -2.630465, -1.143950, -29.688050
3.010500, -15.469688, -15.552949, -10.170929, 0.353600, 0.349956, 1.570796, 1.570008, 2.532977, -3.051473, 30.314255, 66.204770
3.012000, -14.496322, -14.828377, -11.965017, 0.353600, 0.349978, 1.570796, 1.570068, 2.253641, -3.026468, 11.948922, 65.006607
3.013500, -15.070942, -15.705417, -21.554968, 0.353600, 0.350021, 1.570796, 1.569716, 2.532293, -2.672809, -71.452358, -110.136549
3.015000, -14.883459, -14.688732, -17.922126, 0.353600, 0.349975, 1.570796, 1.569903, 2.342022, -3.139149, -24.422552, 1.599163
3.016500, -14.998924, -15.880326, -13.759343, 0.353600, 0.349976, 1.570796, 1.570129, 2.218560, -3.209866, -4.281219, 41.471129
3.018000, -14.133002, -15.017469, -13.900133, 0.353600, 0.350043, 1.570796, 1.569853, 2.295802, -2.534566, -4.689218, 30.699295
3.019500, -15.012824, -13.749788, -14.089678, 0.353600, 0.350025, 1.570796, 1.570154, 1.889033, -3.190159, 18.807129, 22.128588
3.021000, -14.503461, -14.021076, -17.484996, 0.353600, 0.350034, 1.570796, 1.569978, 2.035530, -3.132925, -15.075211, 15.222897
3.022500, -14.208984, -14.547812, -14.372319, 0.353600, 0.350065, 1.570796, 1.569872, 2.342727, -2.747580, -6.636122, 17.447672
3.024000, -14.614091, -14.907323, -15.151580, 0.353600, 0.350040, 1.570796, 1.569908, 2.446861, -2.884218, -5.302722, 25.566506
3.025500, -15.254742, -14.764010, -18.076872, 0.353600, 0.350042, 1.570796, 1.570068, 1.966653, -3.355192, -22.540089, -15.674052
3.027000, -14.943572, -14.663835, -20.444109, 0.353600, 0.350063, 1.570796, 1.569879, 2.242461, -3.076978, -46.679878, -56.375848
3.028500, -14.652517, -14.527373, -14.112165, 0.353600, 0.350046, 1.570796, 1.569943, 2.331446, -3.132899, -9.021975, 37.420338
3.030000, -15.788930, -14.547808, -10.465600, 0.353600, 0.350075, 1.570796, 1.570059, 2.112950, -3.206932, 40.053213, 12.897246
3.031500, -15.066043, -15.904749, -24.452600, 0.353600, 0.350059, 1.570796, 1.569642, 2.624688, -2.833085, -95.375779, -68.099742
3.033000, -14.851826, -15.492420, -18.342999, 0.353600, 0.350097, 1.570796, 1.569824, 2.437052, -2.616744, -35.423570, -42.822464
3.034500, -15.008250, -14.243020, -12.333159, 0.353600, 0.350094, 1.570796, 1.570035, 2.070351, -3.088794, 23.489938, 41.956146
3.036000, -14.734210, -14.791374, -6.538675, 0.353600, 0.350099, 1.570796, 1.569959, 2.362226, -2.873973, 57.683206, 89.144834
3.037500, -15.679590, -15.729918, -13.041481, 0.353600, 0.350132, 1.570796, 1.569947, 2.191245, -2.913435, 14.071222, -55.137526
3.039000, -15.204039, -14.989505, -17.653256, 0.353600, 0.350066, 1.570796, 1.569906, 2.340017, -3.178698, -30.459586, 13.464362
3.040500, -15.209008, -15.666405, -14.802519, 0.353600, 0.350127, 1.570796, 1.569920, 2.258600, -2.768770, -4.994559, -19.755048
3.042000, -14.370201, -15.414305, -23.499944, 0.353600, 0.350103, 1.570796, 1.569678, 2.545923, -2.921236, -93.332950, -47.912131
3.043500, -15.484640, -16.429629, -12.671490, 0.353600, 0.350125, 1.570796, 1.569782, 2.624676, -2.727962, 7.239850, 6.857745
3.045000, -15.217697, -15.456119, -16.433466, 0.353600, 0.350109, 1.570796, 1.569856, 2.422198, -2.913052, -21.001915, 14.325075
3.046500, -14.713373, -14.750065, -19.421376, 0.353600, 0.350150, 1.570796, 1.569707, 2.330475, -2.865970, -36.531732, -38.323237
3.048000, -14.949784, -14.087849, -14.155834, 0.353600, 0.350169, 1.570796, 1.569829, 2.249718, -3.031206, 2.267281, -16.316953
3.049500, -14.954415, -14.327471, -12.042123, 0.353600, 0.350163, 1.570796, 1.569954, 2.126298, -3.142112, 26.447056, 7.465062
3.051000, -14.791732, -15.818514, -20.561219, 0.353600, 0.350158, 1.570796, 1.569756, 2.364195, -2.837033, -60.965397, -53.268071
3.052500, -15.140194, -15.380796, -19.076077, 0.353600, 0.350157, 1.570796, 1.569797, 2.387422, -2.954728, -41.649354, -59.118257
3.054000, -15.202463, -13.652605, -15.504795, 0.353600, 0.350179, 1.570796, 1.569925, 2.071717, -3.184402, 1.373523, -16.213223
3.055500, -15.890172, -14.707048, -12.547725, 0.353600, 0.350181, 1.570796, 1.569977, 2.152506, -3.146423, 33.876987, 12.110886
3.057000, -14.443020, -14.383230, -22.904385, 0.353600, 0.350162, 1.570796, 1.569822, 2.143481, -3.135609, -83.525910, -29.148950
3.058500, -15.433289, -15.482249, -18.652646, 0.353600, 0.350201, 1.570796, 1.569751, 2.333338, -2.906295, -27.959180, -58.046857
3.060000, -15.436552, -15.585913, -18.570435, 0.353600, 0.350197, 1.570796, 1.569723, 2.414249, -2.958671, -39.373075, -60.160784
3.061500, -15.464800, -14.169446, -17.568926, 0.353600, 0.350198, 1.570796, 1.569834, 2.174663, -3.080860, -11.555280, -27.921186
3.063000, -15.416975, -13.445540, -16.796614, 0.353600, 0.350218, 1.570796, 1.569828, 2.048477, -3.260438, -7.224623, -29.797082
3.064500, -15.020042, -15.413025, -10.393372, 0.353600, 0.350198, 1.570796, 1.570002, 2.180019, -3.074995, 30.375327, 47.721557
3.066000, -14.569279, -14.912316, -12.427956, 0.353600, 0.350191, 1.570796, 1.569933, 2.229956, -2.972563, 6.611657, 79.361832
3.067500, -15.417556, -15.481989, -13.506137, 0.353600, 0.350212, 1.570796, 1.569857, 2.358216, -3.104630, 12.127470, -15.708915
3.069000, -14.399335, -15.494384, -19.152209, 0.353600, 0.350209, 1.570796, 1.569745, 2.385877, -2.749379, -54.116169, -2.885961
3.070500, -15.852909, -16.242396, -12.141907, 0.353600, 0.350237, 1.570796, 1.569903, 2.293461, -2.911767, 18.718530, -31.655022
3.072000, -15.515509, -15.023458, -20.273480, 0.353600, 0.350232, 1.570796, 1.569663, 2.395942, -2.884955, -46.755208, -52.457128
3.073500, -15.390893, -14.618094, -11.973426, 0.353600, 0.350203, 1.570796, 1.570003, 2.254976, -3.332028, 9.122202, 42.126226
3.075000, -15.672949, -15.399011, -11.593019, 0.353600, 0.350222, 1.570796, 1.569825, 2.528638, -2.990651, 23.177578, 35.577842
3.076500, -15.160682, -15.043599, -9.788588, 0.353600, 0.350228, 1.570796, 1.569858, 2.388821, -2.949266, 34.245028, 47.277489
3.078000, -15.292166, -15.002657, -14.694258, 0.353600, 0.350232, 1.570796, 1.569865, 2.312972, -3.068843, -4.948196, 24.196807
3.079500, -14.523539, -14.556579, -16.729271, 0.353600, 0.350251, 1.570796, 1.569794, 2.257600, -3.084319, -17.712670, -8.259438
3.081000, -15.398130, -12.555207, -16.848779, 0.353600, 0.350261, 1.570796, 1.570030, 1.765904, -3.518025, 11.029040, -16.740027
3.082500, -15.610564, -15.745628, -11.813367, 0.353600, 0.350248, 1.570796, 1.569772, 2.598710, -2.895346, 26.550562, 41.138531
3.084000, -14.760509, -13.428306, -13.044930, 0.353600, 0.350297, 1.570796, 1.569792, 2.072861, -3.060905, 26.480076, 2.745234
3.085500, -16.116419, -15.314092, -13.034401, 0.353600, 0.350267, 1.570796, 1.569937, 2.249991, -3.256324, 20.588711, -10.484855
3.087000, -14.718226, -13.872681, -17.784684, 0.353600, 0.350269, 1.570796, 1.569878, 2.067602, -3.255482, -27.859467, 12.771559
3.088500, -15.548427, -15.545332, -13.632729, 0.353600, 0.350284, 1.570796, 1.569829, 2.323130, -2.821256, 13.548857, -7.856800
3.090000, -15.111432, -14.083884, -14.604947, 0.353600, 0.350266, 1.570796, 1.569959, 2.085730, -3.284208, 7.761568, 35.728600
3.091500, -14.763473, -14.728647, -22.236404, 0.353600, 0.350306, 1.570796, 1.569656, 2.333773, -2.951750, -67.538706, -72.979375
3.093000, -15.040829, -13.533829, -16.490254, 0.353600, 0.350292, 1.570796, 1.569909, 1.999238, -3.277336, -3.740289, 22.113849
3.094500, -15.225067, -14.845608, -13.642119, 0.353600, 0.350277, 1.570796, 1.569868, 2.264523, -3.208060, 12.177761, 15.001856
3.096000, -14.850311, -15.455976, -15.782718, 0.353600, 0.350281, 1.570796, 1.569832, 2.398161, -3.063055, -20.730135, 7.402541
3.097500, -15.171441, -14.863978, -11.483639, 0.353600, 0.350269, 1.570796, 1.569968, 2.217920, -3.336901, 22.592054, 75.737353
3.099000, -15.368711, -13.436247, -16.699894, 0.353600, 0.350318, 1.570796, 1.569791, 2.089041, -3.316260, -2.338186, -12.685704
3.100500, -15.340699, -15.791440, -14.660732, 0.353600, 0.350346, 1.570796, 1.569735, 2.335376, -2.784447, 3.878936, -33.835662
3.102000, -14.902260, -14.145474, -12.945735, 0.353600, 0.350303, 1.570796, 1.569948, 2.093339, -3.363310, 9.557070, 72.671875
3.103500, -15.106400, -15.169747, -20.154445, 0.353600, 0.350334, 1.570796, 1.569647, 2.370376, -2.903787, -54.968059, -69.231931
3.105000, -15.270642, -15.312791, -14.225051, 0.353600, 0.350341, 1.570796, 1.569707, 2.320839, -2.866960, 0.998612, -0.697496
3.106500, -14.815621, -14.191516, -7.204949, 0.353600, 0.350347, 1.570796, 1.569917, 2.155098, -3.055433, 73.150845, 63.407083
3.108000, -15.507520, -15.999095, -18.051027, 0.353600, 0.350391, 1.570796, 1.569548, 2.468909, -2.502762, -27.701964, -103.514342
3.109500, -15.214043, -14.322043, -15.458417, 0.353600, 0.350349, 1.570796, 1.569837, 2.171570, -3.152309, -7.402704, -11.972619
3.111000, -15.512063, -14.536377, -16.995107, 0.353600, 0.350351, 1.570796, 1.569880, 2.118269, -3.255007, -9.313471, -60.172166
3.112500, -14.460374, -14.154021, -18.937836, 0.353600, 0.350370, 1.570796, 1.569798, 1.988273, -3.112642, -37.407789, -34.820642
3.114000, -15.381681, -16.240490, -17.875899, 0.353600, 0.350375, 1.570796, 1.569604, 2.502303, -2.650414, -24.036263, -58.627005
3.115500, -15.243940, -13.419336, -8.845413, 0.353600, 0.350369, 1.570796, 1.569915, 2.050807, -3.222787, 60.475507, 47.101257
3.117000, -15.094388, -14.173747, -13.055640, 0.353600, 0.350346, 1.570796, 1.570006, 1.981668, -3.411970, 29.847945, 38.482479
3.118500, -14.787449, -13.137263, -14.828121, 0.353600, 0.350320, 1.570796, 1.569935, 2.058814, -3.323960, 3.325516, 86.462201
3.120000, -15.436961, -15.253757, -15.587075, 0.353600, 0.350355, 1.570796, 1.569724, 2.350544, -2.902443, -16.079435, 7.136700
3.121500, -15.282001, -15.166966, -15.124858, 0.353600, 0.350364, 1.570796, 1.569781, 2.276336, -2.999037, -12.442393, 9.534994
3.123000, -15.607184, -14.668335, -14.922300, 0.353600, 0.350362, 1.570796, 1.569846, 2.180765, -3.258237, 1.364343, 1.593403
3.124500, -15.021193, -14.703196, -16.589879, 0.353600, 0.350388, 1.570796, 1.569692, 2.278828, -2.852773, -11.620293, -38.573940
3.126000, -14.611552, -15.638658, -15.504364, 0.353600, 0.350371, 1.570796, 1.569835, 2.327987, -2.810220, -14.494579, 11.383787
3.127500, -15.615473, -15.600351, -16.694411, 0.353600, 0.350401, 1.570796, 1.569688, 2.367651, -2.871518, -6.322863, -66.000834
3.129000, -15.931830, -16.187735, -17.936559, 0.353600, 0.350394, 1.570796, 1.569638, 2.489688, -2.763382, -26.167199, -64.328202
3.130500, -15.074295, -15.015547, -13.152491, 0.353600, 0.350366, 1.570796, 1.569814, 2.357439, -3.015676, 1.100135, 43.854280
3.132000, -14.960395, -14.300682, -18.449722, 0.353600, 0.350415, 1.570796, 1.569707, 2.173452, -3.079709, -27.677487, -64.332994
3.133500, -15.575245, -15.096043, -13.958131, 0.353600, 0.350377, 1.570796, 1.569795, 2.347866, -3.076259, 8.137990, 23.534830
3.135000, -15.611184, -14.846870, -16.149641, 0.353600, 0.350415, 1.570796, 1.569679, 2.325200, -3.048803, -4.474900, -55.166129
3.136500, -15.113788, -15.013714, -9.868153, 0.353600, 0.350399, 1.570796, 1.569832, 2.197704, -3.024282, 45.375248, 63.048610
3.138000, -15.060358, -14.468303, -10.708275, 0.353600, 0.350420, 1.570796, 1.569799, 2.210512, -2.953980, 32.281002, 29.501764
3.139500, -15.150358, -15.676921, -12.975907, 0.353600, 0.350400, 1.570796, 1.569754, 2.463266, -2.804179, 11.498924, 27.581346
3.141000, -15.233184, -14.602889, -16.759406, 0.353600, 0.350406, 1.570796, 1.569797, 2.160662, -3.042154, -12.149410, -11.465579
3.142500, -15.544000, -16.476146, -16.690663, 0.353600, 0.350430, 1.570796, 1.569677, 2.438902, -2.753061, -18.706960, -64.506638
3.144000, -15.965859, -13.236592, -11.486119, 0.353600, 0.350413, 1.570796, 1.569964, 1.924942, -3.428246, 43.934609, 7.816434
3.145500, -15.017386, -14.368467, -12.744830, 0.353600, 0.350419, 1.570796, 1.569872, 2.189204, -3.058589, 23.595307, 24.948376
3.147000, -14.769391, -15.850651, -20.937885, 0.353600, 0.350423, 1.570796, 1.569654, 2.439994, -2.711762, -58.917842, -37.985659
3.148500, -14.988875, -16.019467, -12.543623, 0.353600, 0.350433, 1.570796, 1.569684, 2.558507, -2.568289, 12.056963, 9.866939
3.150000, -15.201357, -14.821580, -11.624948, 0.353600, 0.350421, 1.570796, 1.569846, 2.225687, -2.994683, 31.925430, 32.263476
3.151500, -15.217494, -14.682466, -11.070050, 0.353600, 0.350429, 1.570796, 1.569813, 2.255931, -2.991731, 32.069597, 43.708246
3.153000, -14.917255, -13.973671, -11.175548, 0.353600, 0.350425, 1.570796, 1.569813, 2.218631, -3.125939, 36.611285, 59.143064
3.154500, -15.135396, -16.311619, -19.398831, 0.353600, 0.350403, 1.570796, 1.569755, 2.332587, -3.007744, -46.117822, -26.874180
3.156000, -14.492707, -14.551088, -7.808465, 0.353600, 0.350428, 1.570796, 1.569909, 2.185654, -3.088251, 45.379620, 89.290875
3.157500, -14.145103, -13.682164, -6.503863, 0.353600, 0.350429, 1.570796, 1.570008, 1.989809, -3.045790, 73.401485, 145.267761
3.159000, -15.216519, -15.025436, -14.176626, 0.353600, 0.350469, 1.570796, 1.569649, 2.283580, -2.750726, 21.419216, -17.563586
3.160500, -15.641515, -15.439620, -15.540680, 0.353600, 0.350441, 1.570796, 1.569625, 2.484473, -2.736538, -6.046394, -20.919441
3.162000, -15.514046, -15.457971, -17.477687, 0.353600, 0.350418, 1.570796, 1.569768, 2.342330, -3.271178, -30.489037, -20.773701
3.163500, -15.439395, -14.251101, -16.114049, 0.353600, 0.350404, 1.570796, 1.569898, 2.028652, -3.449031, -7.645085, 42.527482
3.165000, -15.080920, -15.900311, -14.626560, 0.353600, 0.350455, 1.570796, 1.569660, 2.440184, -2.761278, -5.946558, -18.459318
3.166500, -14.446763, -14.572287, -14.650425, 0.353600, 0.350488, 1.570796, 1.569661, 2.201869, -2.593696, -2.159964, -16.304542
3.168000, -15.389410, -15.812099, -15.048037, 0.353600, 0.350469, 1.570796, 1.569579, 2.537844, -2.738798, -14.185893, -50.704862
3.169500, -14.563861, -13.986014, -11.068268, 0.353600, 0.350448, 1.570796, 1.569852, 2.137335, -2.945024, 31.506855, 74.012907
